carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
122404507.406,NaN,112247586.392,128062805.332,NaN,116708939.833,NaN,NaN,131272802.499,NaN,NaN,NaN,NaN,111894045.627,NaN,NaN,108603367.288,NaN,110927145.981,NaN,134600559.558,124954244.327,NaN,NaN,NaN,NaN,NaN,109581687.079,NaN,NaN,NaN,NaN,NaN,NaN,114408805.282,111342003.506,125858075.415,NaN,NaN,NaN,113761029.716,118517769.277,NaN,NaN,NaN,NaN,NaN,124623841.107,NaN,116926360.025,108451143.878,120017395.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140230612.949,NaN,NaN,NaN,NaN,NaN,NaN,115942450.584,123178516.939,NaN,NaN,NaN,NaN,NaN,NaN,139315189.84,NaN,NaN,NaN,NaN,135649975.687,130256517.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141131536.56,195693315.707,200906542.547,194999456.667,198135198.254,NaN,NaN,188959451.7,191644092.24,NaN,188366313.87,NaN,NaN,195397372.366,NaN,NaN,NaN,NaN,NaN,116894992.229,125316844.864,NaN,133181573.813,NaN,135453885.936,NaN,127768995.576,NaN,NaN,119395442.645,NaN,NaN,NaN,NaN,NaN,115356715.452,NaN,NaN,190815385.864,NaN,186712415.049,NaN,NaN,NaN,131027190.844,134618929.474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224361435.969,138100979.596,NaN,194953573.215,202325993.897,NaN,NaN,NaN
122407450.891,NaN,112249325.312,128060485.466,NaN,116707055.578,NaN,NaN,131269925.087,NaN,NaN,NaN,NaN,111896440.68,NaN,NaN,108602563.407,NaN,110925090.363,NaN,134602954.721,124957334.557,NaN,NaN,NaN,NaN,NaN,109582516.394,NaN,NaN,NaN,NaN,NaN,NaN,114409914.206,111339348.246,125853670.114,NaN,NaN,NaN,113763193.408,118516668.029,NaN,NaN,NaN,NaN,NaN,124627923.825,NaN,116928303.031,108451205.801,120015182.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140228159.084,NaN,NaN,NaN,NaN,NaN,NaN,115942107.971,123179965.931,NaN,NaN,NaN,NaN,NaN,NaN,139314778.773,NaN,NaN,NaN,NaN,135652731.914,130256911.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141129816.878,195693315.649,200906503.26,194999419.281,198135199.99,NaN,NaN,188960365.985,191644146.007,NaN,188366674.29,NaN,NaN,195397136.699,NaN,NaN,NaN,NaN,NaN,116893314.836,125318063.54,NaN,133178189.097,NaN,135453516.574,NaN,127770755.276,NaN,NaN,119396832.524,NaN,NaN,NaN,NaN,NaN,115355923.795,NaN,NaN,190815256.957,NaN,186712910.019,NaN,NaN,NaN,131024872.797,134621809.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224362406.728,138099249.037,NaN,194953579.373,202325986.284,NaN,NaN,NaN
122410394.288,NaN,112251064.713,128058165.67,NaN,116705171.463,NaN,NaN,131267047.494,NaN,NaN,NaN,NaN,111898836.138,NaN,NaN,108601759.704,NaN,110923034.884,NaN,134605349.697,124960424.931,NaN,NaN,NaN,NaN,NaN,109583346.177,NaN,NaN,NaN,NaN,NaN,NaN,114411023.904,111336693.591,125849264.7,NaN,NaN,NaN,113765357.694,118515567.524,NaN,NaN,NaN,NaN,NaN,124632006.518,NaN,116930246.056,108451267.817,120012969.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140225705.269,NaN,NaN,NaN,NaN,NaN,NaN,115941765.397,123181414.859,NaN,NaN,NaN,NaN,NaN,NaN,139314368.039,NaN,NaN,NaN,NaN,135655488.24,130257306.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141128097.192,195693315.469,200906463.856,194999381.834,198135201.615,NaN,NaN,188961280.328,191644199.708,NaN,188367034.751,NaN,NaN,195396901,NaN,NaN,NaN,NaN,NaN,116891637.819,125319282.624,NaN,133174804.351,NaN,135453147.634,NaN,127772515.212,NaN,NaN,119398222.503,NaN,NaN,NaN,NaN,NaN,115355132.218,NaN,NaN,190815128.042,NaN,186713405.067,NaN,NaN,NaN,131022554.617,134624689.269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224363377.528,138097518.479,NaN,194953585.438,202325978.605,NaN,NaN,NaN
122413337.732,NaN,112252804.738,128055846.156,NaN,116703287.657,NaN,NaN,131264169.878,NaN,NaN,NaN,NaN,111901232.12,NaN,NaN,108600956.332,NaN,110920979.702,NaN,134607744.585,124963515.593,NaN,NaN,NaN,NaN,NaN,109584176.62,NaN,NaN,NaN,NaN,NaN,NaN,114412134.485,111334039.646,125844859.302,NaN,NaN,NaN,113767522.693,118514467.9,NaN,NaN,NaN,NaN,NaN,124636089.212,NaN,116932189.258,108451330.02,120010755.894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140223251.643,NaN,NaN,NaN,NaN,NaN,NaN,115941422.956,123182863.864,NaN,NaN,NaN,NaN,NaN,NaN,139313957.789,NaN,NaN,NaN,NaN,135658244.803,130257702.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141126377.621,195693315.36,200906424.467,194999344.392,198135203.285,NaN,NaN,188962194.852,191644253.525,NaN,188367395.412,NaN,NaN,195396665.398,NaN,NaN,NaN,NaN,NaN,116889961.32,125320502.27,NaN,133171419.665,NaN,135452779.244,NaN,127774275.527,NaN,NaN,119399612.686,NaN,NaN,NaN,NaN,NaN,115354340.849,NaN,NaN,190814999.21,NaN,186713900.329,NaN,NaN,NaN,131020236.497,134627569.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224364348.566,138095788.048,NaN,194953591.545,202325970.96,NaN,NaN,NaN
122416281.187,NaN,112254545.321,128053526.804,NaN,116701404.104,NaN,NaN,131261292.167,NaN,NaN,NaN,NaN,111903628.602,NaN,NaN,108600153.231,NaN,110918924.744,NaN,134610139.434,124966606.488,NaN,NaN,NaN,NaN,NaN,109585007.626,NaN,NaN,NaN,NaN,NaN,NaN,114413245.903,111331386.354,125840453.867,NaN,NaN,NaN,113769688.371,118513369.108,NaN,NaN,NaN,NaN,NaN,124640171.887,NaN,116934132.581,108451392.428,120008542.816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140220798.126,NaN,NaN,NaN,NaN,NaN,NaN,115941080.624,123184312.906,NaN,NaN,NaN,NaN,NaN,NaN,139313548.003,NaN,NaN,NaN,NaN,135661001.563,130258098.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141124658.096,195693315.228,200906385.076,194999306.979,198135204.966,NaN,NaN,188963109.498,191644307.372,NaN,188367756.227,NaN,NaN,195396429.878,NaN,NaN,NaN,NaN,NaN,116888285.307,125321722.443,NaN,133168035.032,NaN,135452411.352,NaN,127776036.187,NaN,NaN,119401003.066,NaN,NaN,NaN,NaN,NaN,115353549.66,NaN,NaN,190814870.439,NaN,186714395.773,NaN,NaN,NaN,131017918.394,134630448.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224365319.744,138094057.671,NaN,194953597.65,202325963.322,NaN,NaN,NaN
122419224.779,NaN,112256286.607,128051207.772,NaN,116699520.895,NaN,NaN,131258414.488,NaN,NaN,NaN,NaN,111906025.686,NaN,NaN,108599350.51,NaN,110916870.146,NaN,134612534.289,124969697.753,NaN,NaN,NaN,NaN,NaN,109585839.324,NaN,NaN,NaN,NaN,NaN,NaN,114414358.289,111328733.819,125836048.52,NaN,NaN,NaN,113771854.835,118512271.24,NaN,NaN,NaN,NaN,NaN,124644254.725,NaN,116936076.125,108451455.151,120006329.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140218344.88,NaN,NaN,NaN,NaN,NaN,NaN,115940738.532,123185762.099,NaN,NaN,NaN,NaN,NaN,NaN,139313138.763,NaN,NaN,NaN,NaN,135663758.632,130258495.297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141122938.776,195693315.226,200906345.841,194999269.678,198135206.75,NaN,NaN,188964024.404,191644361.414,NaN,188368117.309,NaN,NaN,195396194.516,NaN,NaN,NaN,NaN,NaN,116886609.863,125322943.241,NaN,133164650.558,NaN,135452044.069,NaN,127777797.277,NaN,NaN,119402393.741,NaN,NaN,NaN,NaN,NaN,115352758.741,NaN,NaN,190814741.841,NaN,186714891.49,NaN,NaN,NaN,131015600.388,134633328.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224366291.186,138092327.524,NaN,194953603.859,202325955.802,NaN,NaN,NaN
122422168.462,NaN,112258028.557,128048889.029,NaN,116697638.054,NaN,NaN,131255536.801,NaN,NaN,NaN,NaN,111908423.357,NaN,NaN,108598548.18,NaN,110914815.899,NaN,134614929.159,124972789.358,NaN,NaN,NaN,NaN,NaN,109586671.732,NaN,NaN,NaN,NaN,NaN,NaN,114415471.591,111326082.068,125831643.278,NaN,NaN,NaN,113774022.104,118511174.306,NaN,NaN,NaN,NaN,NaN,124648337.673,NaN,116938019.91,108451518.166,120004117.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140215891.87,NaN,NaN,NaN,NaN,NaN,NaN,115940396.674,123187211.419,NaN,NaN,NaN,NaN,NaN,NaN,139312730.055,NaN,NaN,NaN,NaN,135666515.999,130258892.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141121219.619,195693315.313,200906306.653,194999232.49,198135208.644,NaN,NaN,188964939.563,191644415.587,NaN,188368478.648,NaN,NaN,195395959.343,NaN,NaN,NaN,NaN,NaN,116884935.005,125324164.654,NaN,133161266.232,NaN,135451677.403,NaN,127779558.812,NaN,NaN,119403784.679,NaN,NaN,NaN,NaN,NaN,115351968.104,NaN,NaN,190814613.408,NaN,186715387.485,NaN,NaN,NaN,131013282.465,134636208.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224367262.909,138090597.557,NaN,194953610.185,202325948.389,NaN,NaN,NaN
122425111.963,NaN,112259770.898,128046570.319,NaN,116695755.259,NaN,NaN,131252658.858,NaN,NaN,NaN,NaN,111910821.329,NaN,NaN,108597745.932,NaN,110912761.699,NaN,134617323.761,124975881.011,NaN,NaN,NaN,NaN,NaN,109587504.507,NaN,NaN,NaN,NaN,NaN,NaN,114416585.551,111323430.791,125827237.828,NaN,NaN,NaN,113776189.871,118510078.003,NaN,NaN,NaN,NaN,NaN,124652420.471,NaN,116939963.607,108451581.161,120001904.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140213438.825,NaN,NaN,NaN,NaN,NaN,NaN,115940054.725,123188660.593,NaN,NaN,NaN,NaN,NaN,NaN,139312321.603,NaN,NaN,NaN,NaN,135669273.369,130259290.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141119500.36,195693315.223,200906267.328,194999195.098,198135210.337,NaN,NaN,188965854.665,191644469.611,NaN,188368839.922,NaN,NaN,195395724.067,NaN,NaN,NaN,NaN,NaN,116883260.428,125325386.418,NaN,133157881.768,NaN,135451311.034,NaN,127781320.494,NaN,NaN,119405175.62,NaN,NaN,NaN,NaN,NaN,115351177.437,NaN,NaN,190814484.845,NaN,186715883.454,NaN,NaN,NaN,131010964.378,134639087.675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224368234.592,138088867.454,NaN,194953616.301,202325940.791,NaN,NaN,NaN
122428055.479,NaN,112261513.81,128044251.775,NaN,116693872.723,NaN,NaN,131249780.838,NaN,NaN,NaN,NaN,111913219.786,NaN,NaN,108596943.943,NaN,110910707.747,NaN,134619718.243,124978972.895,NaN,NaN,NaN,NaN,NaN,109588337.865,NaN,NaN,NaN,NaN,NaN,NaN,114417700.379,111320780.175,125822832.371,NaN,NaN,NaN,113778358.285,118508982.517,NaN,NaN,NaN,NaN,NaN,124656503.309,NaN,116941907.424,108451644.325,119999691.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140210985.885,NaN,NaN,NaN,NaN,NaN,NaN,115939712.869,123190109.788,NaN,NaN,NaN,NaN,NaN,NaN,139311913.585,NaN,NaN,NaN,NaN,135672030.94,130259688.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141117781.16,195693315.113,200906227.987,194999157.724,198135212.042,NaN,NaN,188966769.899,191644523.719,NaN,188369201.376,NaN,NaN,195395488.839,NaN,NaN,NaN,NaN,NaN,116881586.326,125326608.676,NaN,133154497.327,NaN,135450945.176,NaN,127783082.499,NaN,NaN,119406566.74,NaN,NaN,NaN,NaN,NaN,115350386.932,NaN,NaN,190814356.324,NaN,186716379.601,NaN,NaN,NaN,131008646.299,134641967.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224369206.431,138087137.457,NaN,194953622.409,202325933.191,NaN,NaN,NaN
122430999.026,NaN,112263257.311,128041933.438,NaN,116691990.435,NaN,NaN,131246902.711,NaN,NaN,NaN,NaN,111915618.749,NaN,NaN,108596142.274,NaN,110908654.045,NaN,134622112.666,124982065.04,NaN,NaN,NaN,NaN,NaN,109589171.823,NaN,NaN,NaN,NaN,NaN,NaN,114418816.134,111318130.269,125818426.934,NaN,NaN,NaN,113780527.413,118507887.889,NaN,NaN,NaN,NaN,NaN,124660586.179,NaN,116943851.351,108451707.714,119997478.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140208533.125,NaN,NaN,NaN,NaN,NaN,NaN,115939371.155,123191559.057,NaN,NaN,NaN,NaN,NaN,NaN,139311506.003,NaN,NaN,NaN,NaN,135674788.713,130260086.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141116062.048,195693315.013,200906188.643,194999120.352,198135213.755,NaN,NaN,188967685.273,191644577.865,NaN,188369562.976,NaN,NaN,195395253.699,NaN,NaN,NaN,NaN,NaN,116879912.705,125327831.474,NaN,133151112.946,NaN,135450579.818,NaN,127784844.854,NaN,NaN,119407958.047,NaN,NaN,NaN,NaN,NaN,115349596.619,NaN,NaN,190814227.892,NaN,186716875.924,NaN,NaN,NaN,131006328.187,134644846.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224370178.434,138085407.551,NaN,194953628.54,202325925.612,NaN,NaN,NaN
122433942.464,NaN,112265001.262,128039615.236,NaN,116690108.286,NaN,NaN,131244024.408,NaN,NaN,NaN,NaN,111918018.09,NaN,NaN,108595340.759,NaN,110906600.479,NaN,134624506.867,124985157.326,NaN,NaN,NaN,NaN,NaN,109590006.253,NaN,NaN,NaN,NaN,NaN,NaN,114419932.625,111315480.912,125814021.343,NaN,NaN,NaN,113782697.116,118506793.972,NaN,NaN,NaN,NaN,NaN,124664668.924,NaN,116945795.29,108451771.158,119995265.874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140206080.382,NaN,NaN,NaN,NaN,NaN,NaN,115939029.457,123193008.239,NaN,NaN,NaN,NaN,NaN,NaN,139311098.796,NaN,NaN,NaN,NaN,135677546.571,130260485.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141114342.903,195693314.846,200906149.195,194999082.871,198135215.349,NaN,NaN,188968600.685,191644631.958,NaN,188369924.61,NaN,NaN,195395018.505,NaN,NaN,NaN,NaN,NaN,116878239.449,125329054.668,NaN,133147728.508,NaN,135450214.874,NaN,127786607.428,NaN,NaN,119409349.423,NaN,NaN,NaN,NaN,NaN,115348806.366,NaN,NaN,190814099.396,NaN,186717372.321,NaN,NaN,NaN,131004010.003,134647725.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224371150.505,138083677.614,NaN,194953634.543,202325917.927,NaN,NaN,NaN
122436886.148,NaN,112266746.065,128037297.429,NaN,116688226.652,NaN,NaN,131241146.279,NaN,NaN,NaN,NaN,111920418.173,NaN,NaN,108594539.778,NaN,110904547.407,NaN,134626901.228,124988250.089,NaN,NaN,NaN,NaN,NaN,109590841.518,NaN,NaN,NaN,NaN,NaN,NaN,114421050.202,111312832.461,125809615.977,NaN,NaN,NaN,113784867.747,118505701.14,NaN,NaN,NaN,NaN,NaN,124668751.945,NaN,116947739.601,108451835.065,119993053.395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140203628.014,NaN,NaN,NaN,NaN,NaN,NaN,115938688.115,123194457.696,NaN,NaN,NaN,NaN,NaN,NaN,139310692.269,NaN,NaN,NaN,NaN,135680304.86,130260885.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141112624.063,195693314.891,200906110.013,194999045.639,198135217.226,NaN,NaN,188969516.49,191644686.338,NaN,188370286.682,NaN,NaN,195394783.626,NaN,NaN,NaN,NaN,NaN,116876566.915,125330278.654,NaN,133144344.374,NaN,135449850.681,NaN,127788370.594,NaN,NaN,119410741.232,NaN,NaN,NaN,NaN,NaN,115348016.514,NaN,NaN,190813971.216,NaN,186717869.128,NaN,NaN,NaN,131001692.041,134650604.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224372122.981,138081948.007,NaN,194953640.812,202325910.502,NaN,NaN,NaN
122439829.92,NaN,112268491.468,128034979.882,NaN,116686345.295,NaN,NaN,131238268.112,NaN,NaN,NaN,NaN,111922818.781,NaN,NaN,108593739.116,NaN,110902494.622,NaN,134629295.541,124991343.134,NaN,NaN,NaN,NaN,NaN,109591677.398,NaN,NaN,NaN,NaN,NaN,NaN,114422168.642,111310184.718,125805210.645,NaN,NaN,NaN,113787039.1,118504609.197,NaN,NaN,NaN,NaN,NaN,124672835.031,NaN,116949684.078,108451899.21,119990840.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140201175.858,NaN,NaN,NaN,NaN,NaN,NaN,115938346.921,123195907.235,NaN,NaN,NaN,NaN,NaN,NaN,139310286.218,NaN,NaN,NaN,NaN,135683063.41,130261285.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141110905.348,195693314.975,200906070.838,194999008.458,198135219.138,NaN,NaN,188970432.489,191644740.801,NaN,188370648.928,NaN,NaN,195394548.875,NaN,NaN,NaN,NaN,NaN,116874894.893,125331503.176,NaN,133140960.291,NaN,135449487.031,NaN,127790134.114,NaN,NaN,119412133.25,NaN,NaN,NaN,NaN,NaN,115347226.886,NaN,NaN,190813843.13,NaN,186718366.156,NaN,NaN,NaN,130999374.131,134653484.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224373095.644,138080218.529,NaN,194953647.097,202325903.115,NaN,NaN,NaN
122442773.629,NaN,112270237.416,128032662.514,NaN,116684464.151,NaN,NaN,131235389.793,NaN,NaN,NaN,NaN,111925219.863,NaN,NaN,108592938.707,NaN,110900442.06,NaN,134631689.757,124994436.414,NaN,NaN,NaN,NaN,NaN,109592513.851,NaN,NaN,NaN,NaN,NaN,NaN,114423287.906,111307537.621,125800805.27,NaN,NaN,NaN,113789211.067,118503518.08,NaN,NaN,NaN,NaN,NaN,124676918.078,NaN,116951628.659,108451963.464,119988628.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140198723.789,NaN,NaN,NaN,NaN,NaN,NaN,115938005.806,123197356.776,NaN,NaN,NaN,NaN,NaN,NaN,139309880.545,NaN,NaN,NaN,NaN,135685822.12,130261686.109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141109186.684,195693315.062,200906031.654,194998971.249,198135221.016,NaN,NaN,188971348.582,191644795.27,NaN,188371011.319,NaN,NaN,195394314.172,NaN,NaN,NaN,NaN,NaN,116873223.326,125332728.199,NaN,133137576.25,NaN,135449123.854,NaN,127791897.961,NaN,NaN,119413525.419,NaN,NaN,NaN,NaN,NaN,115346437.392,NaN,NaN,190813715.079,NaN,186718863.329,NaN,NaN,NaN,130997056.203,134656363.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224374068.464,138078489.107,NaN,194953653.362,202325895.706,NaN,NaN,NaN
122445717.387,NaN,112271983.963,128030345.383,NaN,116682583.318,NaN,NaN,131232511.443,NaN,NaN,NaN,NaN,111927621.458,NaN,NaN,108592138.601,NaN,110898389.76,NaN,134634083.91,124997529.954,NaN,NaN,NaN,NaN,NaN,109593350.903,NaN,NaN,NaN,NaN,NaN,NaN,114424408.068,111304891.238,125796399.896,NaN,NaN,NaN,113791383.761,118502427.8,NaN,NaN,NaN,NaN,NaN,124681001.199,NaN,116953573.351,108452027.995,119986416.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140196271.891,NaN,NaN,NaN,NaN,NaN,NaN,115937664.862,123198806.402,NaN,NaN,NaN,NaN,NaN,NaN,139309475.376,NaN,NaN,NaN,NaN,135688581.055,130262087.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141107468.102,195693315.157,200905992.502,194998934.08,198135222.929,NaN,NaN,188972264.87,191644849.865,NaN,188371373.868,NaN,NaN,195394079.542,NaN,NaN,NaN,NaN,NaN,116871552.257,125333953.764,NaN,133134192.265,NaN,135448761.209,NaN,127793662.164,NaN,NaN,119414917.819,NaN,NaN,NaN,NaN,NaN,115345648.116,NaN,NaN,190813587.106,NaN,186719360.692,NaN,NaN,NaN,130994738.281,134659242.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224375041.466,138076759.799,NaN,194953659.669,202325888.344,NaN,NaN,NaN
122448661.165,NaN,112273731.087,128028028.405,NaN,116680702.689,NaN,NaN,131229633.028,NaN,NaN,NaN,NaN,111930023.535,NaN,NaN,108591338.754,NaN,110896337.681,NaN,134636477.926,125000623.704,NaN,NaN,NaN,NaN,NaN,109594188.531,NaN,NaN,NaN,NaN,NaN,NaN,114425529.069,111302245.507,125791994.508,NaN,NaN,NaN,113793557.138,118501338.342,NaN,NaN,NaN,NaN,NaN,124685084.315,NaN,116955518.152,108452092.638,119984204.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140193820.128,NaN,NaN,NaN,NaN,NaN,NaN,115937324.015,123200256.029,NaN,NaN,NaN,NaN,NaN,NaN,139309070.614,NaN,NaN,NaN,NaN,135691340.181,130262488.857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141105749.594,195693315.226,200905953.328,194998896.883,198135224.832,NaN,NaN,188973181.28,191644904.489,NaN,188371736.544,NaN,NaN,195393844.971,NaN,NaN,NaN,NaN,NaN,116869881.648,125335179.848,NaN,133130808.336,NaN,135448399.053,NaN,127795426.68,NaN,NaN,119416310.368,NaN,NaN,NaN,NaN,NaN,115344858.971,NaN,NaN,190813459.187,NaN,186719858.224,NaN,NaN,NaN,130992420.356,134662121.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224376014.612,138075030.553,NaN,194953665.95,202325880.952,NaN,NaN,NaN
122451604.894,NaN,112275478.747,128025711.598,NaN,116678822.275,NaN,NaN,131226754.481,NaN,NaN,NaN,NaN,111932426.05,NaN,NaN,108590539.161,NaN,110894285.809,NaN,134638871.836,125003717.678,NaN,NaN,NaN,NaN,NaN,109595026.703,NaN,NaN,NaN,NaN,NaN,NaN,114426650.892,111299600.409,125787589.07,NaN,NaN,NaN,113795731.143,118500249.667,NaN,NaN,NaN,NaN,NaN,124689167.447,NaN,116957463.047,108452157.471,119981991.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140191368.449,NaN,NaN,NaN,NaN,NaN,NaN,115936983.235,123201705.662,NaN,NaN,NaN,NaN,NaN,NaN,139308666.264,NaN,NaN,NaN,NaN,135694099.452,130262890.902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141104031.125,195693315.275,200905914.131,194998859.664,198135226.689,NaN,NaN,188974097.775,191644959.106,NaN,188372099.363,NaN,NaN,195393610.43,NaN,NaN,NaN,NaN,NaN,116868211.48,125336406.403,NaN,133127424.408,NaN,135448037.357,NaN,127797191.507,NaN,NaN,119417703.062,NaN,NaN,NaN,NaN,NaN,115344069.977,NaN,NaN,190813331.294,NaN,186720355.888,NaN,NaN,NaN,130990102.391,134665000.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224376987.872,138073301.368,NaN,194953672.191,202325873.544,NaN,NaN,NaN
