pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23786220.323,24869782.223,21692147.607,23997473.348,NaN,21911273.524,NaN,NaN,24493899.115,NaN,NaN,NaN,NaN,21728489.44,NaN,NaN,20553315.865,NaN,20783352.87,NaN,26008503.033,24311969.104,NaN,NaN,NaN,NaN,NaN,21034089.799,NaN,NaN,NaN,NaN,NaN,NaN,21615521.087,20406805.1,22820177.189,NaN,NaN,NaN,21707303.489,22112547.454,NaN,NaN,NaN,NaN,NaN,24001589.135,NaN,22233830.496,20297951.109,22083399.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26880600.378,NaN,26285430.685,NaN,NaN,NaN,NaN,NaN,NaN,22013765.077,23685482.684,NaN,NaN,NaN,NaN,NaN,NaN,26474810.568,NaN,NaN,NaN,NaN,26288325.964,24888324.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26573131.712,37580847.198,NaN,37441452.71,38050177.904,NaN,NaN,36452746.873,36815589.251,NaN,36246172.136,NaN,NaN,37488883.328,NaN,NaN,NaN,NaN,NaN,22201122.943,24309563.669,NaN,25008553.019,NaN,NaN,NaN,24857445.315,NaN,NaN,23177365.798,NaN,NaN,NaN,NaN,NaN,22032191.492,NaN,NaN,36626306.117,NaN,35952808.137,NaN,NaN,NaN,24770295.239,26331654.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43262304.099,26234638.246,NaN,37439621.868,38853649.806,NaN,NaN,NaN
23786779.706,24869369.138,21692568.781,23997073.007,NaN,21910956.184,NaN,NaN,24493344.945,NaN,NaN,NaN,NaN,21729020.758,NaN,NaN,20553213.272,NaN,20783007.143,NaN,26008943.814,24312591.18,NaN,NaN,NaN,NaN,NaN,21034343.086,NaN,NaN,NaN,NaN,NaN,NaN,21615863.987,20406428.987,22819360.88,NaN,NaN,NaN,21707810.797,22112479.73,NaN,NaN,NaN,NaN,NaN,24002346.137,NaN,22234215.037,20297994.651,22082995.271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26880286.981,NaN,26284992.516,NaN,NaN,NaN,NaN,NaN,NaN,22013718.011,23685764.039,NaN,NaN,NaN,NaN,NaN,NaN,26474807.716,NaN,NaN,NaN,NaN,26288878.074,24888478.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26572815.564,37580847.282,NaN,37441446.008,38050178.542,NaN,NaN,36452946.017,36815606.612,NaN,36246267.516,NaN,NaN,37488848.562,NaN,NaN,NaN,NaN,NaN,22200885.102,24309882.039,NaN,25007916.726,NaN,NaN,NaN,24857833.543,NaN,NaN,23177663.941,NaN,NaN,NaN,NaN,NaN,22032069.932,NaN,NaN,36626290.216,NaN,35952932.74,NaN,NaN,NaN,24769850.625,26332188.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43262517.285,26234321.499,NaN,37439622.654,38853649.214,NaN,NaN,NaN
23787339.06,24868956.069,21692990.04,23996672.691,NaN,21910638.863,NaN,NaN,24492790.73,NaN,NaN,NaN,NaN,21729552.126,NaN,NaN,20553110.721,NaN,20782661.46,NaN,26009384.559,24313213.284,NaN,NaN,NaN,NaN,NaN,21034596.463,NaN,NaN,NaN,NaN,NaN,NaN,21616207.017,20406053.019,22818544.578,NaN,NaN,NaN,21708318.194,22112412.162,NaN,NaN,NaN,NaN,NaN,24003103.105,NaN,22234599.584,20298038.266,22082590.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26879973.628,NaN,26284554.373,NaN,NaN,NaN,NaN,NaN,NaN,22013670.943,23686045.383,NaN,NaN,NaN,NaN,NaN,NaN,26474804.936,NaN,NaN,NaN,NaN,26289430.186,24888633.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26572499.407,37580847.35,NaN,37441439.293,38050179.172,NaN,NaN,36453145.171,36815623.969,NaN,36246362.903,NaN,NaN,37488813.784,NaN,NaN,NaN,NaN,NaN,22200647.344,24310200.482,NaN,25007280.435,NaN,NaN,NaN,24858221.795,NaN,NaN,23177962.104,NaN,NaN,NaN,NaN,NaN,22031948.39,NaN,NaN,36626274.297,NaN,35953057.365,NaN,NaN,NaN,24769405.995,26332721.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43262730.482,26234004.754,NaN,37439623.417,38853648.61,NaN,NaN,NaN
23787898.44,24868543.043,21693411.423,23996272.497,NaN,21910321.622,NaN,NaN,24492236.551,NaN,NaN,NaN,NaN,21730083.61,NaN,NaN,20553008.267,NaN,20782315.866,NaN,26009825.353,24313835.431,NaN,NaN,NaN,NaN,NaN,21034849.988,NaN,NaN,NaN,NaN,NaN,NaN,21616550.222,20405677.245,22817728.341,NaN,NaN,NaN,21708825.73,22112344.762,NaN,NaN,NaN,NaN,NaN,24003860.083,NaN,22234984.195,20298081.884,22082186.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26879660.39,NaN,26284116.295,NaN,NaN,NaN,NaN,NaN,NaN,22013623.924,23686326.763,NaN,NaN,NaN,NaN,NaN,NaN,26474802.27,NaN,NaN,NaN,NaN,26289982.356,24888788.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26572183.295,37580847.45,NaN,37441432.599,38050179.812,NaN,NaN,36453344.381,36815641.354,NaN,36246458.354,NaN,NaN,37488779.048,NaN,NaN,NaN,NaN,NaN,22200409.704,24310519.045,NaN,25006644.189,NaN,NaN,NaN,24858610.123,NaN,NaN,23178260.328,NaN,NaN,NaN,NaN,NaN,22031826.918,NaN,NaN,36626258.423,NaN,35953182.057,NaN,NaN,NaN,24768961.392,26333255.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43262943.736,26233688.059,NaN,37439624.205,38853648.044,NaN,NaN,NaN
23788457.827,24868130.026,21693832.896,23995872.341,NaN,21910004.43,NaN,NaN,24491682.36,NaN,NaN,NaN,NaN,21730615.17,NaN,NaN,20552905.866,NaN,20781970.32,NaN,26010266.121,24314457.605,NaN,NaN,NaN,NaN,NaN,21035103.61,NaN,NaN,NaN,NaN,NaN,NaN,21616893.566,20405301.606,22816912.112,NaN,NaN,NaN,21709333.356,22112277.53,NaN,NaN,NaN,NaN,NaN,24004617.032,NaN,22235368.823,20298125.527,22081781.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26879347.206,NaN,26283678.255,NaN,NaN,NaN,NaN,NaN,NaN,22013576.93,23686608.146,NaN,NaN,NaN,NaN,NaN,NaN,26474799.684,NaN,NaN,NaN,NaN,26290534.546,24888942.957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26571867.188,37580847.549,NaN,37441425.909,38050180.465,NaN,NaN,36453543.61,36815658.745,NaN,36246553.839,NaN,NaN,37488744.317,NaN,NaN,NaN,NaN,NaN,22200172.177,24310837.701,NaN,25006007.969,NaN,NaN,NaN,24858998.497,NaN,NaN,23178558.589,NaN,NaN,NaN,NaN,NaN,22031705.482,NaN,NaN,36626242.553,NaN,35953306.776,NaN,NaN,NaN,24768516.798,26333788.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43263157.016,26233371.38,NaN,37439624.998,38853647.466,NaN,NaN,NaN
23789017.224,24867717.051,21694254.487,23995472.248,NaN,21909687.287,NaN,NaN,24491128.192,NaN,NaN,NaN,NaN,21731146.82,NaN,NaN,20552803.542,NaN,20781624.853,NaN,26010706.857,24315079.823,NaN,NaN,NaN,NaN,NaN,21035357.351,NaN,NaN,NaN,NaN,NaN,NaN,21617237.08,20404926.12,22816095.927,NaN,NaN,NaN,21709841.122,22112210.458,NaN,NaN,NaN,NaN,NaN,24005374.006,NaN,22235753.507,20298169.25,22081377.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26879034.483,NaN,26283240.268,NaN,NaN,NaN,NaN,NaN,NaN,22013529.963,23686889.548,NaN,NaN,NaN,NaN,NaN,NaN,26474797.198,NaN,NaN,NaN,NaN,26291086.78,24889097.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26571551.108,37580847.663,NaN,37441419.231,38050181.127,NaN,NaN,36453742.887,36815676.154,NaN,36246649.357,NaN,NaN,37488709.611,NaN,NaN,NaN,NaN,NaN,22199934.756,24311156.46,NaN,25005371.786,NaN,NaN,NaN,24859386.931,NaN,NaN,23178856.906,NaN,NaN,NaN,NaN,NaN,22031584.097,NaN,NaN,36626226.709,NaN,35953431.541,NaN,NaN,NaN,24768072.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43263370.348,26233054.738,NaN,37439625.806,38853646.908,NaN,NaN,NaN
23789576.6,24867304.084,21694676.152,23995072.189,NaN,21909370.188,NaN,NaN,24490574.004,NaN,NaN,NaN,NaN,21731678.538,NaN,NaN,20552701.264,NaN,20781279.428,NaN,26011147.594,24315702.057,NaN,NaN,NaN,NaN,NaN,21035611.173,NaN,NaN,NaN,NaN,NaN,NaN,21617580.726,20404550.776,22815279.756,NaN,NaN,NaN,21710348.965,22112143.55,NaN,NaN,NaN,NaN,NaN,24006130.928,NaN,22236138.181,20298212.965,22080972.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26878721.799,NaN,26282802.302,NaN,NaN,NaN,NaN,NaN,NaN,22013482.994,23687170.939,NaN,NaN,NaN,NaN,NaN,NaN,26474794.786,NaN,NaN,NaN,NaN,26291639.02,24889252.952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26571235.022,37580847.754,NaN,37441412.538,38050181.782,NaN,NaN,36453942.173,36815693.563,NaN,36246744.9,NaN,NaN,37488674.899,NaN,NaN,NaN,NaN,NaN,22199697.423,24311475.3,NaN,25004735.603,NaN,NaN,NaN,24859775.407,NaN,NaN,23179155.233,NaN,NaN,NaN,NaN,NaN,22031462.735,NaN,NaN,36626210.865,NaN,35953556.333,NaN,NaN,NaN,24767627.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43263583.69,26232738.1,NaN,37439626.597,38853646.334,NaN,NaN,NaN
23790135.976,24866891.133,21695097.91,23994672.187,NaN,21909053.129,NaN,NaN,24490019.839,NaN,NaN,NaN,NaN,21732210.317,NaN,NaN,20552599.048,NaN,20780934.054,NaN,26011588.336,24316324.309,NaN,NaN,NaN,NaN,NaN,21035865.1,NaN,NaN,NaN,NaN,NaN,NaN,21617924.505,20404175.566,22814463.599,NaN,NaN,NaN,21710856.91,22112076.788,NaN,NaN,NaN,NaN,NaN,24006887.843,NaN,22236522.889,20298256.772,22080568.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26878409.325,NaN,26282364.372,NaN,NaN,NaN,NaN,NaN,NaN,22013436.046,23687452.335,NaN,NaN,NaN,NaN,NaN,NaN,26474792.462,NaN,NaN,NaN,NaN,26292191.282,24889408.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26570918.95,37580847.84,NaN,37441405.845,38050182.428,NaN,NaN,36454141.484,36815710.972,NaN,36246840.468,NaN,NaN,37488640.204,NaN,NaN,NaN,NaN,NaN,22199460.188,24311794.227,NaN,25004099.44,NaN,NaN,NaN,24860163.919,NaN,NaN,23179453.605,NaN,NaN,NaN,NaN,NaN,22031341.408,NaN,NaN,36626195.022,NaN,35953681.155,NaN,NaN,NaN,24767183.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43263797.056,26232421.477,NaN,37439627.383,38853645.76,NaN,NaN,NaN
23790695.314,24866478.178,21695519.742,23994272.227,NaN,21908736.091,NaN,NaN,24489465.656,NaN,NaN,NaN,NaN,21732742.156,NaN,NaN,20552496.868,NaN,20780588.717,NaN,26012028.983,24316946.58,NaN,NaN,NaN,NaN,NaN,21036119.112,NaN,NaN,NaN,NaN,NaN,NaN,21618268.408,20403800.484,22813647.425,NaN,NaN,NaN,21711364.936,22112010.164,NaN,NaN,NaN,NaN,NaN,24007644.725,NaN,22236907.58,20298300.567,22080163.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26878096.765,NaN,26281926.457,NaN,NaN,NaN,NaN,NaN,NaN,22013389.096,23687733.711,NaN,NaN,NaN,NaN,NaN,NaN,26474790.197,NaN,NaN,NaN,NaN,26292743.549,24889563.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26570602.864,37580847.915,NaN,37441399.126,38050183.056,NaN,NaN,36454340.794,36815728.366,NaN,36246936.041,NaN,NaN,37488605.49,NaN,NaN,NaN,NaN,NaN,22199223.026,24312113.22,NaN,25003463.278,NaN,NaN,NaN,24860552.458,NaN,NaN,23179751.98,NaN,NaN,NaN,NaN,NaN,22031220.089,NaN,NaN,36626179.158,NaN,35953805.978,NaN,NaN,NaN,24766738.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43264010.43,26232104.848,NaN,37439628.144,38853645.165,NaN,NaN,NaN
23791254.633,24866065.229,21695941.652,23993872.326,NaN,21908419.083,NaN,NaN,24488911.454,NaN,NaN,NaN,NaN,21733274.058,NaN,NaN,20552394.737,NaN,20780243.413,NaN,26012469.607,24317568.891,NaN,NaN,NaN,NaN,NaN,21036373.21,NaN,NaN,NaN,NaN,NaN,NaN,21618612.46,20403425.531,22812831.284,NaN,NaN,NaN,21711873.07,22111943.679,NaN,NaN,NaN,NaN,NaN,24008401.566,NaN,22237292.304,20298344.363,22079759.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26877784.478,NaN,26281488.574,NaN,NaN,NaN,NaN,NaN,NaN,22013342.156,23688015.084,NaN,NaN,NaN,NaN,NaN,NaN,26474788.015,NaN,NaN,NaN,NaN,26293295.831,24889718.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26570286.782,37580847.974,NaN,37441392.401,38050183.663,NaN,NaN,36454540.117,36815745.747,NaN,36247031.626,NaN,NaN,37488570.775,NaN,NaN,NaN,NaN,NaN,22198985.954,24312432.289,NaN,25002827.132,NaN,NaN,NaN,24860941.038,NaN,NaN,23180050.388,NaN,NaN,NaN,NaN,NaN,22031098.797,NaN,NaN,36626163.291,NaN,35953930.827,NaN,NaN,NaN,24766293.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43264223.825,26231788.229,NaN,37439628.892,38853644.569,NaN,NaN,NaN
23791813.933,24865652.301,21696363.64,23993472.443,NaN,21908102.102,NaN,NaN,24488357.231,NaN,NaN,NaN,NaN,21733806.018,NaN,NaN,20552292.653,NaN,20779898.161,NaN,26012910.237,24318191.2,NaN,NaN,NaN,NaN,NaN,21036627.398,NaN,NaN,NaN,NaN,NaN,NaN,21618956.635,20403050.702,22812015.141,NaN,NaN,NaN,21712381.291,22111877.32,NaN,NaN,NaN,NaN,NaN,24009158.371,NaN,22237677.038,20298388.188,22079354.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26877472.216,NaN,26281050.71,NaN,NaN,NaN,NaN,NaN,NaN,22013295.214,23688296.445,NaN,NaN,NaN,NaN,NaN,NaN,26474785.899,NaN,NaN,NaN,NaN,26293848.117,24889873.839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26569970.69,37580848.021,NaN,37441385.657,38050184.267,NaN,NaN,36454739.454,36815763.122,NaN,36247127.229,NaN,NaN,37488536.051,NaN,NaN,NaN,NaN,NaN,22198748.962,24312751.431,NaN,25002190.981,NaN,NaN,NaN,24861329.648,NaN,NaN,23180348.812,NaN,NaN,NaN,NaN,NaN,22030977.525,NaN,NaN,36626147.419,NaN,35954055.695,NaN,NaN,NaN,24765849.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43264437.236,26231471.615,NaN,37439629.616,38853643.947,NaN,NaN,NaN
23792373.212,24865239.38,21696785.716,23993072.615,NaN,21907785.169,NaN,NaN,24487802.986,NaN,NaN,NaN,NaN,21734338.053,NaN,NaN,20552190.625,NaN,20779552.959,NaN,26013350.774,24318813.539,NaN,NaN,NaN,NaN,NaN,21036881.687,NaN,NaN,NaN,NaN,NaN,NaN,21619300.952,20402676.003,22811199.006,NaN,NaN,NaN,21712889.586,22111811.121,NaN,NaN,NaN,NaN,NaN,24009915.113,NaN,22238061.777,20298432.078,22078950.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26877160.026,NaN,26280612.875,NaN,NaN,NaN,NaN,NaN,NaN,22013248.28,23688577.805,NaN,NaN,NaN,NaN,NaN,NaN,26474783.86,NaN,NaN,NaN,NaN,26294400.422,24890029.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26569654.603,37580848.056,NaN,37441378.898,38050184.862,NaN,NaN,36454938.808,36815780.498,NaN,36247222.853,NaN,NaN,37488501.335,NaN,NaN,NaN,NaN,NaN,22198512.067,24313070.653,NaN,25001554.853,NaN,NaN,NaN,24861718.297,NaN,NaN,23180647.265,NaN,NaN,NaN,NaN,NaN,22030856.28,NaN,NaN,36626131.551,NaN,35954180.585,NaN,NaN,NaN,24765404.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43264650.662,26231155.011,NaN,37439630.34,38853643.319,NaN,NaN,NaN
23792932.494,24864826.494,21697207.899,23992672.848,NaN,21907468.279,NaN,NaN,24487248.76,NaN,NaN,NaN,NaN,21734870.168,NaN,NaN,20552088.658,NaN,20779207.817,NaN,26013791.319,24319435.911,NaN,NaN,NaN,NaN,NaN,21037136.081,NaN,NaN,NaN,NaN,NaN,NaN,21619645.424,20402301.458,22810382.89,NaN,NaN,NaN,21713397.997,22111745.091,NaN,NaN,NaN,NaN,NaN,24010671.875,NaN,22238446.545,20298475.988,22078545.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26876847.912,NaN,26280175.088,NaN,NaN,NaN,NaN,NaN,NaN,22013201.382,23688859.178,NaN,NaN,NaN,NaN,NaN,NaN,26474781.915,NaN,NaN,NaN,NaN,26294952.757,24890184.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26569338.524,37580848.1,NaN,37441372.151,38050185.46,NaN,NaN,36455138.192,36815797.887,NaN,36247318.518,NaN,NaN,37488466.631,NaN,NaN,NaN,NaN,NaN,22198275.271,24313389.979,NaN,25000918.751,NaN,NaN,NaN,24862106.999,NaN,NaN,23180945.773,NaN,NaN,NaN,NaN,NaN,22030735.079,NaN,NaN,36626115.695,NaN,35954305.516,NaN,NaN,NaN,24764959.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43264864.133,26230838.432,NaN,37439631.065,38853642.697,NaN,NaN,NaN
23793491.764,24864413.614,21697630.18,23992273.143,NaN,21907151.447,NaN,NaN,24486694.526,NaN,NaN,NaN,NaN,21735402.364,NaN,NaN,20551986.751,NaN,20778862.73,NaN,26014231.848,24320058.3,NaN,NaN,NaN,NaN,NaN,21037390.576,NaN,NaN,NaN,NaN,NaN,NaN,21619990.052,20401927.059,22809566.794,NaN,NaN,NaN,21713906.507,22111679.224,NaN,NaN,NaN,NaN,NaN,24011428.58,NaN,22238831.326,20298519.938,22078141.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26876535.832,NaN,26279737.336,NaN,NaN,NaN,NaN,NaN,NaN,22013154.496,23689140.556,NaN,NaN,NaN,NaN,NaN,NaN,26474780.06,NaN,NaN,NaN,NaN,26295505.114,24890340.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26569022.463,37580848.139,NaN,37441365.398,38050186.062,NaN,NaN,36455337.604,36815815.274,NaN,36247414.201,NaN,NaN,37488431.935,NaN,NaN,NaN,NaN,NaN,22198038.576,24313709.393,NaN,25000282.677,NaN,NaN,NaN,24862495.751,NaN,NaN,23181244.305,NaN,NaN,NaN,NaN,NaN,22030613.914,NaN,NaN,36626099.848,NaN,35954430.478,NaN,NaN,NaN,24764515.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43265077.628,26230521.867,NaN,37439631.79,38853642.071,NaN,NaN,NaN
23794050.998,24864000.755,21698052.525,23991873.471,NaN,21906834.629,NaN,NaN,24486140.298,NaN,NaN,NaN,NaN,21735934.612,NaN,NaN,20551884.897,NaN,20778517.691,NaN,26014672.358,24320680.727,NaN,NaN,NaN,NaN,NaN,21037645.171,NaN,NaN,NaN,NaN,NaN,NaN,21620334.8,20401552.782,22808750.706,NaN,NaN,NaN,21714415.122,22111613.494,NaN,NaN,NaN,NaN,NaN,24012185.25,NaN,22239216.132,20298563.905,22077736.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26876223.843,NaN,26279299.612,NaN,NaN,NaN,NaN,NaN,NaN,22013107.612,23689421.918,NaN,NaN,NaN,NaN,NaN,NaN,26474778.273,NaN,NaN,NaN,NaN,26296057.485,24890496.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26568706.397,37580848.165,NaN,37441358.637,38050186.648,NaN,NaN,36455537.027,36815832.67,NaN,36247509.902,NaN,NaN,37488397.234,NaN,NaN,NaN,NaN,NaN,22197801.961,24314028.882,NaN,24999646.606,NaN,NaN,NaN,24862884.533,NaN,NaN,23181542.857,NaN,NaN,NaN,NaN,NaN,22030492.768,NaN,NaN,36626083.993,NaN,35954555.459,NaN,NaN,NaN,24764070.548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43265291.133,26230205.309,NaN,37439632.504,38853641.427,NaN,NaN,NaN
23794610.277,24863587.917,21698474.999,23991473.892,NaN,21906517.882,NaN,NaN,24485586.074,NaN,NaN,NaN,NaN,21736466.967,NaN,NaN,20551783.124,NaN,20778172.726,NaN,26015112.872,24321303.198,NaN,NaN,NaN,NaN,NaN,21037899.894,NaN,NaN,NaN,NaN,NaN,NaN,21620679.726,20401178.675,22807934.653,NaN,NaN,NaN,21714923.863,22111547.941,NaN,NaN,NaN,NaN,NaN,24012941.939,NaN,22239600.978,20298607.93,22077332.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26875911.94,NaN,26278861.944,NaN,NaN,NaN,NaN,NaN,NaN,22013060.768,23689703.313,NaN,NaN,NaN,NaN,NaN,NaN,26474776.592,NaN,NaN,NaN,NaN,26296609.904,24890651.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26568390.366,37580848.212,NaN,37441351.9,38050187.25,NaN,NaN,36455736.5,36815850.09,NaN,36247605.651,NaN,NaN,37488362.577,NaN,NaN,NaN,NaN,NaN,22197565.476,24314348.488,NaN,24999010.581,NaN,NaN,NaN,24863273.384,NaN,NaN,23181841.469,NaN,NaN,NaN,NaN,NaN,22030371.685,NaN,NaN,36626068.173,NaN,35954680.498,NaN,NaN,NaN,24763625.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43265504.696,26229888.793,NaN,37439633.237,38853640.82,NaN,NaN,NaN
23795169.529,24863175.103,21698897.54,23991074.36,NaN,21906201.172,NaN,NaN,24485031.845,NaN,NaN,NaN,NaN,21736999.38,NaN,NaN,20551681.395,NaN,20777827.801,NaN,26015553.337,24321925.666,NaN,NaN,NaN,NaN,NaN,21038154.702,NaN,NaN,NaN,NaN,NaN,NaN,21621024.798,20400804.692,22807118.606,NaN,NaN,NaN,21715432.642,22111482.535,NaN,NaN,NaN,NaN,NaN,24013698.608,NaN,22239985.85,20298651.974,22076927.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26875600.076,NaN,26278424.301,NaN,NaN,NaN,NaN,NaN,NaN,22013013.929,23689984.694,NaN,NaN,NaN,NaN,NaN,NaN,26474774.986,NaN,NaN,NaN,NaN,26297162.328,24890807.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26568074.324,37580848.234,NaN,37441345.145,38050187.845,NaN,NaN,36455935.973,36815867.49,NaN,36247701.419,NaN,NaN,37488327.902,NaN,NaN,NaN,NaN,NaN,22197329.069,24314668.159,NaN,24998374.563,NaN,NaN,NaN,24863662.257,NaN,NaN,23182140.106,NaN,NaN,NaN,NaN,NaN,22030250.622,NaN,NaN,36626052.342,NaN,35954805.547,NaN,NaN,NaN,24763181.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43265718.27,26229572.273,NaN,37439633.953,38853640.184,NaN,NaN,NaN
